CustomerID,LastPurchase,FirstPurchase,Frequency,Monetary,Recency,TenureDays,AvgOrderValue,R_Score,F_Score,M_Score,RFM_Score,Segment,Decile
16533,2011-11-20 13:08:00,2011-10-02 15:07:00,3,1082.81,19,48,360.93666666666667,4,3,2,9,Needs Attention,4
16535,2011-12-04 15:18:00,2011-12-04 15:18:00,1,593.75,5,0,593.75,5,5,3,13,Loyal,6
16536,2011-08-21 15:54:00,2011-08-21 15:54:00,1,548.12,110,0,548.12,2,5,3,10,At Risk,6
16539,2011-12-07 08:41:00,2010-12-01 15:40:00,4,1388.81,3,370,347.2025,5,2,2,9,New / Promising,3
16542,2011-10-17 10:47:00,2011-10-17 10:47:00,1,119.62,54,0,119.62,3,5,5,13,Needs Attention,10
16545,2011-06-28 10:37:00,2011-06-28 10:37:00,1,339.3,165,0,339.3,2,5,4,11,Can't Lose Them,8
16546,2011-02-22 11:20:00,2010-12-02 12:07:00,2,787.15,291,81,393.575,1,3,3,7,At Risk,5
16549,2011-11-29 15:06:00,2011-01-09 14:03:00,10,4034.9,10,324,403.49,5,1,1,7,New / Promising,1
16550,2011-08-23 11:12:00,2010-12-06 13:53:00,5,2298.97,109,259,459.794,2,2,1,5,Lost / Low Value,2
16551,2011-09-05 09:38:00,2011-01-07 10:24:00,3,922.12,96,240,307.37333333333333,2,3,3,8,At Risk,5
16552,2011-04-11 10:04:00,2010-12-01 12:36:00,2,379.73,243,130,189.865,1,3,4,8,At Risk,7
16553,2011-06-29 15:42:00,2010-12-14 13:58:00,12,5719.82,163,197,476.65166666666664,2,1,1,4,Lost / Low Value,1
16554,2011-10-28 14:51:00,2011-01-12 12:41:00,3,837.1,42,289,279.03333333333336,3,3,3,9,Needs Attention,5
16555,2011-11-04 14:31:00,2011-08-22 12:32:00,2,285.89,35,74,142.945,3,3,4,10,Needs Attention,8
16556,2011-10-04 11:36:00,2010-12-14 13:32:00,7,3313.79,67,293,473.3985714285714,3,1,1,5,Needs Attention,2
16557,2011-11-15 14:04:00,2011-07-25 13:28:00,2,281.85,24,113,140.925,4,3,4,11,Needs Attention,8
16558,2011-12-09 10:20:00,2010-12-08 12:01:00,20,8338.49,1,365,416.92449999999997,5,1,1,7,New / Promising,1
16560,2011-11-13 10:35:00,2010-12-16 14:36:00,2,841.41,27,331,420.705,4,3,3,10,Needs Attention,5
16561,2011-12-04 11:50:00,2011-10-11 09:53:00,2,511.12,6,54,255.56,5,4,3,12,Loyal,6
16563,2011-10-17 11:51:00,2011-10-17 11:51:00,1,1077.74,54,0,1077.74,3,5,2,10,Needs Attention,4
16565,2010-12-10 15:21:00,2010-12-10 15:21:00,1,173.7,364,0,173.7,1,5,5,11,Can't Lose Them,9
16566,2011-11-24 16:34:00,2011-02-20 10:29:00,5,614.66,15,277,122.93199999999999,4,2,3,9,New / Promising,6
16567,2011-05-29 13:57:00,2011-01-07 09:31:00,2,865.6,194,142,432.8,1,4,3,8,At Risk,5
16569,2011-12-06 15:32:00,2011-12-06 15:32:00,1,124.2,3,0,124.2,5,5,5,15,Champions,10
16570,2011-11-24 17:02:00,2011-02-01 10:37:00,10,3738.4,15,296,373.84000000000003,4,1,1,6,New / Promising,1
16571,2011-11-13 11:46:00,2011-03-03 09:41:00,3,1421.69,27,255,473.8966666666667,4,3,2,9,Needs Attention,3
16572,2011-08-04 16:34:00,2011-03-09 12:04:00,3,1009.6,127,148,336.53333333333336,2,3,2,7,At Risk,4
16573,2011-09-16 09:13:00,2011-02-22 15:14:00,2,663.61,85,205,331.805,2,4,3,9,At Risk,6
16574,2011-09-29 13:39:00,2011-09-29 13:39:00,1,451.44,71,0,451.44,3,5,4,12,Needs Attention,7
16581,2011-06-10 10:05:00,2011-06-10 10:05:00,1,105.84,183,0,105.84,1,5,5,11,Can't Lose Them,10
16582,2011-08-18 17:02:00,2011-08-18 17:02:00,1,313.62,113,0,313.62,2,5,4,11,Can't Lose Them,8
16583,2010-12-01 12:03:00,2010-12-01 12:03:00,1,233.45,374,0,233.45,1,5,5,11,Can't Lose Them,9
16584,2011-09-20 13:45:00,2011-03-30 13:14:00,2,936.08,80,174,468.04,2,4,2,8,At Risk,4
16586,2011-04-05 09:32:00,2011-04-05 09:32:00,1,463.95,249,0,463.95,1,5,4,10,Can't Lose Them,7
16587,2011-04-21 15:51:00,2011-04-21 15:51:00,1,225.15,232,0,225.15,1,5,5,11,Can't Lose Them,9
16589,2011-09-29 14:50:00,2011-07-01 13:31:00,3,459.24,71,90,153.08,3,3,4,10,Needs Attention,7
16591,2011-10-02 10:43:00,2011-10-02 10:43:00,1,213.5,69,0,213.5,3,5,5,13,Needs Attention,9
16592,2011-12-05 13:49:00,2011-02-25 10:19:00,16,4113.68,4,283,257.105,5,1,1,7,New / Promising,1
16593,2011-10-20 12:41:00,2011-01-16 12:11:00,3,330.03,51,277,110.00999999999999,3,3,4,10,Needs Attention,8
16594,2011-09-25 14:08:00,2011-09-25 14:08:00,1,181.09,75,0,181.09,2,5,5,12,Can't Lose Them,9
16595,2011-10-09 13:15:00,2011-10-09 13:15:00,1,360.16,61,0,360.16,3,5,4,12,Needs Attention,7
16596,2011-11-24 10:02:00,2010-12-08 16:18:00,2,250.15,16,350,125.075,4,4,4,12,Champions,8
16597,2011-12-05 15:44:00,2011-12-05 15:44:00,1,90.04,4,0,90.04,5,5,5,15,Champions,10
16598,2011-02-27 11:42:00,2011-02-27 11:42:00,1,145.04999999999998,286,0,145.04999999999998,1,5,5,11,Can't Lose Them,10
16600,2011-12-05 16:00:00,2011-01-05 12:13:00,6,813.52,4,334,135.58666666666667,5,1,3,9,New / Promising,5
16601,2011-10-30 11:09:00,2011-10-30 11:09:00,1,242.7,41,0,242.7,3,5,5,13,Needs Attention,9
16602,2011-11-03 15:54:00,2011-11-03 15:54:00,1,528.08,36,0,528.08,3,5,3,11,Needs Attention,6
16603,2011-09-26 10:06:00,2011-09-09 13:02:00,2,482.47,75,16,241.235,2,4,4,10,Can't Lose Them,7
16607,2011-11-22 10:24:00,2010-12-16 08:41:00,14,3347.71,18,341,239.12214285714285,4,1,1,6,New / Promising,2
16609,2011-11-24 13:32:00,2011-04-01 10:11:00,7,5493.46,15,237,784.78,4,1,1,6,New / Promising,1
16610,2011-05-04 13:13:00,2011-05-04 13:13:00,1,75.66,219,0,75.66,1,5,5,11,Can't Lose Them,10
16611,2011-06-06 15:46:00,2011-06-06 15:46:00,1,129.49,186,0,129.49,1,5,5,11,Can't Lose Them,10
16612,2011-11-07 07:38:00,2011-02-01 10:38:00,4,1187.66,33,278,296.915,3,2,2,7,Needs Attention,4
16613,2011-09-30 15:52:00,2011-09-30 15:52:00,1,618.59,70,0,618.59,3,5,3,11,Needs Attention,6
16614,2011-06-10 11:36:00,2011-06-10 11:36:00,1,506.19,183,0,506.19,1,5,3,9,At Risk,6
16616,2011-11-24 16:31:00,2011-07-05 13:38:00,2,500.42,15,142,250.21,4,4,3,11,Loyal,6
16617,2011-04-18 10:35:00,2011-04-18 10:35:00,1,151.85,236,0,151.85,1,5,5,11,Can't Lose Them,10
16618,2011-11-08 13:52:00,2011-01-21 11:55:00,5,2647.59,31,291,529.518,4,2,1,7,New / Promising,2
16619,2011-03-21 08:18:00,2011-03-21 08:18:00,1,226.21,264,0,226.21,1,5,5,11,Can't Lose Them,9
16620,2011-12-06 12:19:00,2011-03-24 10:37:00,2,178.96,4,257,89.48,5,4,5,14,Champions,9
16621,2011-10-19 11:38:00,2011-03-07 11:32:00,4,813.48,52,226,203.37,3,2,3,8,Needs Attention,5
16623,2011-04-08 10:09:00,2011-04-08 10:09:00,1,129.45,246,0,129.45,1,5,5,11,Can't Lose Them,10
16624,2011-09-20 12:39:00,2011-05-26 14:20:00,2,810.5699999999999,81,116,405.28499999999997,2,4,3,9,At Risk,5
16625,2011-03-10 12:50:00,2011-03-10 12:50:00,1,333.08,275,0,333.08,1,5,4,10,Can't Lose Them,8
16626,2011-12-09 11:56:00,2011-03-18 12:27:00,17,4413.1,1,265,259.59411764705885,5,1,1,7,New / Promising,1
16627,2011-09-21 14:38:00,2011-09-21 14:38:00,1,322.8,79,0,322.8,2,5,4,11,Can't Lose Them,8
16628,2011-11-10 12:45:00,2011-04-19 08:55:00,5,2188.05,30,205,437.61,4,2,1,7,New / Promising,2
16629,2011-09-27 10:34:00,2011-09-04 16:12:00,2,408.63,74,22,204.315,2,4,4,10,Can't Lose Them,7
16633,2011-11-22 13:41:00,2011-04-19 14:36:00,6,2883.1,17,216,480.51666666666665,4,1,1,6,New / Promising,2
16634,2011-05-01 12:09:00,2010-12-02 17:41:00,2,217.9,223,149,108.95,1,4,5,10,Can't Lose Them,9
16637,2011-11-07 13:17:00,2011-04-28 10:20:00,4,1154.47,32,193,288.6175,4,2,2,8,New / Promising,4
16638,2011-11-17 11:09:00,2010-12-06 10:19:00,10,1680.72,23,346,168.072,4,1,2,7,New / Promising,3
16639,2011-11-08 13:20:00,2011-04-18 09:31:00,3,1257.51,31,204,419.17,4,3,2,9,Needs Attention,4
16641,2011-08-26 12:49:00,2011-08-26 12:49:00,1,231.10000000000002,106,0,231.10000000000002,2,5,5,12,Can't Lose Them,9
16642,2011-12-05 11:31:00,2011-05-16 12:35:00,2,688.33,5,202,344.165,5,4,3,12,Loyal,5
16643,2011-04-08 08:24:00,2011-04-08 08:24:00,1,487.51,246,0,487.51,1,5,3,9,At Risk,6
16644,2011-06-15 12:39:00,2011-05-11 12:53:00,2,833.78,178,34,416.89,2,4,3,9,At Risk,5
16647,2011-06-23 11:47:00,2011-05-19 09:31:00,2,214.06,170,35,107.03,2,4,5,11,Can't Lose Them,9
16648,2011-10-28 08:58:00,2011-10-28 08:58:00,1,290.65999999999997,43,0,290.65999999999997,3,5,4,12,Needs Attention,8
16650,2011-09-29 09:51:00,2011-09-29 09:51:00,1,518.42,72,0,518.42,2,5,3,10,At Risk,6
16652,2011-10-12 09:38:00,2011-03-11 13:13:00,7,6773.97,59,214,967.71,3,1,1,5,Needs Attention,1
16653,2011-11-23 14:51:00,2011-09-29 13:38:00,2,1212.66,16,55,606.33,4,4,2,10,Loyal,4
16654,2011-07-21 15:23:00,2010-12-06 15:09:00,4,601.27,141,227,150.3175,2,2,3,7,Lost / Low Value,6
16655,2011-11-22 11:25:00,2011-01-12 10:16:00,6,3789.52,18,314,631.5866666666667,4,1,1,6,New / Promising,1
16656,2011-11-17 14:43:00,2010-12-10 11:23:00,15,8625.8,22,342,575.0533333333333,4,1,1,6,New / Promising,1
16657,2011-11-30 11:48:00,2011-03-30 12:02:00,4,874.43,10,244,218.6075,5,2,3,10,New / Promising,5
16658,2010-12-06 13:47:00,2010-12-06 13:47:00,1,123.24,368,0,123.24,1,5,5,11,Can't Lose Them,10
16659,2011-06-03 15:03:00,2011-06-03 15:03:00,1,39.12,189,0,39.12,1,5,5,11,Can't Lose Them,10
16660,2011-11-23 14:53:00,2011-01-24 12:44:00,4,1267.6499999999999,16,303,316.91249999999997,4,2,2,8,New / Promising,4
16665,2010-12-12 14:03:00,2010-12-12 14:03:00,1,135.39999999999998,362,0,135.39999999999998,1,5,5,11,Can't Lose Them,10
16666,2011-11-20 14:01:00,2011-11-20 14:01:00,1,118.98,19,0,118.98,4,5,5,14,Champions,10
16667,2011-10-02 15:26:00,2011-02-28 12:57:00,2,567.1800000000001,68,216,283.59000000000003,3,4,3,10,Needs Attention,6
16668,2011-11-24 17:43:00,2011-02-28 12:46:00,6,306.71999999999997,15,269,51.12,4,1,4,9,Needs Attention,8
16669,2011-11-16 12:26:00,2011-09-22 14:13:00,3,1348.88,24,54,449.6266666666667,4,3,2,9,Needs Attention,3
16670,2011-11-23 09:34:00,2010-12-16 10:30:00,11,4095.9,17,341,372.3545454545455,4,1,1,6,New / Promising,1
16671,2011-11-11 13:40:00,2011-06-28 11:20:00,3,1692.27,28,136,564.09,4,3,2,9,Needs Attention,3
16672,2011-12-07 16:29:00,2011-03-18 10:15:00,20,8134.9400000000005,2,264,406.747,5,1,1,7,New / Promising,1
16674,2011-10-16 11:31:00,2011-09-02 13:59:00,2,304.24,55,43,152.12,3,4,4,11,Needs Attention,8
16676,2011-11-06 12:01:00,2011-01-06 13:00:00,4,1592.1200000000001,34,303,398.03000000000003,3,2,2,7,Needs Attention,3
16678,2011-12-07 12:17:00,2011-03-02 09:24:00,12,3109.99,3,280,259.1658333333333,5,1,1,7,New / Promising,2
16679,2010-12-08 13:51:00,2010-12-08 13:51:00,1,129.75,366,0,129.75,1,5,5,11,Can't Lose Them,10
16680,2011-10-27 17:35:00,2011-10-27 17:35:00,1,183.7,43,0,183.7,3,5,5,13,Needs Attention,9
16681,2011-09-28 11:11:00,2011-03-31 13:46:00,6,1770.34,73,180,295.0566666666667,2,1,2,5,Lost / Low Value,3
16682,2011-12-05 12:13:00,2011-06-05 11:02:00,5,1028.0,5,183,205.6,5,2,2,9,New / Promising,4
16684,2011-12-05 14:06:00,2010-12-16 17:34:00,28,66653.56,4,353,2380.4842857142858,5,1,1,7,New / Promising,1
16685,2011-10-09 13:58:00,2011-10-09 13:44:00,2,324.24,61,0,162.12,3,4,4,11,Needs Attention,8
16686,2011-10-23 13:49:00,2010-12-19 14:41:00,7,2959.88,47,307,422.84000000000003,3,1,1,5,Needs Attention,2
16688,2011-12-08 15:24:00,2011-10-10 12:23:00,4,1260.86,1,59,315.215,5,2,2,9,New / Promising,4
16689,2011-09-25 11:39:00,2011-09-18 13:29:00,2,422.59999999999997,76,6,211.29999999999998,2,4,4,10,Can't Lose Them,7
16690,2011-09-28 15:02:00,2011-05-22 10:53:00,2,225.57999999999998,72,129,112.78999999999999,2,4,5,11,Can't Lose Them,9
16692,2011-03-28 14:46:00,2011-02-23 15:41:00,2,1276.0,256,32,638.0,1,4,2,7,At Risk,4
16693,2011-10-02 11:10:00,2011-03-13 11:06:00,2,477.86,69,203,238.93,3,4,4,11,Needs Attention,7
16696,2011-07-27 14:23:00,2011-04-05 15:20:00,4,657.9000000000001,135,112,164.47500000000002,2,2,3,7,Lost / Low Value,6
16697,2011-04-12 17:12:00,2011-04-12 17:12:00,1,112.75,241,0,112.75,1,5,5,11,Can't Lose Them,10
16698,2011-04-27 10:52:00,2011-03-31 13:33:00,2,1998.0,227,26,999.0,1,4,2,7,At Risk,3
16700,2011-12-01 11:00:00,2010-12-08 16:34:00,13,5076.55,9,357,390.50384615384615,5,1,1,7,New / Promising,1
16701,2011-12-01 11:10:00,2010-12-13 11:51:00,13,5398.3,9,352,415.25384615384615,5,1,1,7,New / Promising,1
16705,2011-12-09 12:08:00,2010-12-16 10:51:00,20,14034.99,1,358,701.7495,5,1,1,7,New / Promising,1
16706,2011-11-02 13:50:00,2011-08-17 15:53:00,3,531.35,37,76,177.11666666666667,3,3,3,9,Needs Attention,6
16708,2011-10-25 12:20:00,2011-10-25 12:20:00,1,656.63,46,0,656.63,3,5,3,11,Needs Attention,6
16709,2011-09-16 10:56:00,2011-03-03 10:55:00,5,3029.87,85,197,605.9739999999999,2,2,1,5,Lost / Low Value,2
16710,2011-11-20 14:50:00,2010-12-06 13:13:00,10,2467.99,19,349,246.79899999999998,4,1,1,6,New / Promising,2
16711,2011-12-06 16:32:00,2010-12-17 12:43:00,5,1651.03,3,354,330.206,5,2,2,9,New / Promising,3
16712,2011-11-30 13:48:00,2011-03-08 15:07:00,11,3611.31,9,266,328.3009090909091,5,1,1,7,New / Promising,2
16713,2011-11-21 12:36:00,2010-12-08 13:01:00,15,6910.78,19,347,460.71866666666665,4,1,1,6,New / Promising,1
16714,2011-05-05 11:09:00,2011-01-26 13:40:00,3,1129.06,219,98,376.3533333333333,1,3,2,6,At Risk,4
16715,2011-09-22 18:15:00,2011-09-22 18:15:00,1,301.71999999999997,78,0,301.71999999999997,2,5,4,11,Can't Lose Them,8
16716,2011-03-18 10:03:00,2011-02-01 15:35:00,2,901.2,267,44,450.6,1,4,3,8,At Risk,5
16717,2011-11-16 12:16:00,2010-12-08 16:48:00,6,3843.08,24,342,640.5133333333333,4,1,1,6,New / Promising,1
16718,2010-12-05 13:03:00,2010-12-05 13:03:00,1,606.0500000000001,369,0,606.0500000000001,1,5,3,9,At Risk,6
16719,2011-11-25 09:27:00,2010-12-06 12:06:00,7,1770.22,15,353,252.88857142857142,4,1,2,7,New / Promising,3
16720,2011-11-13 16:22:00,2011-11-13 16:22:00,1,152.95,26,0,152.95,4,5,5,14,Champions,10
16721,2011-03-22 16:08:00,2011-03-22 16:08:00,1,292.47,262,0,292.47,1,5,4,10,Can't Lose Them,8
16722,2011-11-22 13:28:00,2010-12-06 12:59:00,13,4730.81,17,351,363.90846153846155,4,1,1,6,New / Promising,1
16723,2011-09-09 13:01:00,2011-08-24 11:31:00,2,576.4,91,16,288.2,2,4,3,9,At Risk,6
16725,2011-02-10 16:52:00,2010-12-03 16:02:00,7,758.27,302,69,108.32428571428571,1,1,3,5,Lost / Low Value,5
16726,2011-11-13 14:53:00,2010-12-13 13:28:00,5,1358.74,26,335,271.748,4,2,2,8,New / Promising,3
16727,2010-12-10 13:48:00,2010-12-10 13:48:00,1,256.32,364,0,256.32,1,5,4,10,Can't Lose Them,8
16728,2011-10-24 14:36:00,2011-03-20 13:28:00,4,1048.28,46,218,262.07,3,2,2,7,Needs Attention,4
16729,2011-11-01 14:29:00,2011-04-12 14:22:00,21,7205.33,38,203,343.11095238095237,3,1,1,5,Needs Attention,1
16730,2011-10-18 14:11:00,2011-01-24 14:01:00,3,743.11,52,267,247.70333333333335,3,3,3,9,Needs Attention,5
16732,2011-11-08 09:54:00,2011-11-08 09:54:00,1,603.75,32,0,603.75,4,5,3,12,Loyal,6
16734,2011-10-18 13:44:00,2011-08-17 15:00:00,3,646.76,52,61,215.58666666666667,3,3,3,9,Needs Attention,6
16735,2011-09-22 11:49:00,2011-01-09 12:53:00,5,2247.41,79,255,449.48199999999997,2,2,1,5,Lost / Low Value,2
16737,2011-10-17 13:03:00,2011-10-17 13:03:00,1,417.59999999999997,53,0,417.59999999999997,3,5,4,12,Needs Attention,7
16738,2011-02-15 09:46:00,2011-02-15 09:46:00,1,3.75,298,0,3.75,1,5,5,11,Can't Lose Them,10
16739,2011-06-16 09:17:00,2011-06-16 09:17:00,1,323.0,177,0,323.0,2,5,4,11,Can't Lose Them,8
16742,2011-10-24 12:02:00,2011-10-24 12:02:00,1,464.9,47,0,464.9,3,5,4,12,Needs Attention,7
16743,2011-11-10 13:13:00,2010-12-16 12:15:00,7,2213.13,29,329,316.1614285714286,4,1,1,6,New / Promising,2
16744,2011-11-28 13:06:00,2011-06-19 15:13:00,7,1291.91,11,161,184.55857142857144,5,1,2,8,New / Promising,4
16745,2011-09-14 11:58:00,2011-02-01 11:31:00,17,7180.7,87,225,422.3941176470588,2,1,1,4,Lost / Low Value,1
16746,2011-12-05 12:33:00,2010-12-16 11:43:00,18,6680.11,5,354,371.1172222222222,5,1,1,7,New / Promising,1
16747,2011-11-02 11:37:00,2011-10-03 10:18:00,2,836.06,38,30,418.03,3,4,3,10,Needs Attention,5
16748,2011-11-22 10:17:00,2011-01-09 13:50:00,5,1515.9,18,316,303.18,4,2,2,8,New / Promising,3
16750,2011-10-26 12:48:00,2011-04-21 16:53:00,5,623.93,45,187,124.78599999999999,3,2,3,8,Needs Attention,6
16751,2011-11-09 10:48:00,2011-11-09 10:48:00,1,1764.72,31,0,1764.72,4,5,2,11,Loyal,3
16752,2010-12-02 12:18:00,2010-12-02 12:18:00,1,207.5,373,0,207.5,1,5,5,11,Can't Lose Them,9
16753,2011-10-12 13:14:00,2011-10-12 13:14:00,1,223.92000000000002,58,0,223.92000000000002,3,5,5,13,Needs Attention,9
16754,2010-12-02 17:38:00,2010-12-02 17:38:00,1,2002.4,372,0,2002.4,1,5,2,8,At Risk,3
16755,2011-08-17 13:21:00,2011-01-28 10:47:00,3,1475.43,114,201,491.81,2,3,2,7,At Risk,3
16756,2011-05-09 09:33:00,2011-05-09 09:33:00,1,239.4,215,0,239.4,1,5,5,11,Can't Lose Them,9
16757,2011-01-25 11:59:00,2011-01-25 11:59:00,1,106.83000000000001,319,0,106.83000000000001,1,5,5,11,Can't Lose Them,10
16758,2011-10-05 14:47:00,2011-10-05 14:47:00,1,369.34000000000003,65,0,369.34000000000003,3,5,4,12,Needs Attention,7
16759,2011-12-02 12:42:00,2011-11-09 09:06:00,3,789.79,8,23,263.2633333333333,5,3,3,11,Needs Attention,5
16761,2011-09-04 11:15:00,2011-09-04 11:15:00,1,316.62,97,0,316.62,2,5,4,11,Can't Lose Them,8
16762,2011-11-20 11:43:00,2011-07-18 12:52:00,3,1207.24,20,124,402.41333333333336,4,3,2,9,Needs Attention,4
16763,2011-05-25 11:52:00,2011-05-25 11:52:00,1,611.85,199,0,611.85,1,5,3,9,At Risk,6
16764,2011-12-06 11:41:00,2011-07-19 17:17:00,13,2790.9500000000003,4,139,214.68846153846155,5,1,1,7,New / Promising,2
16765,2011-02-18 15:41:00,2011-02-18 15:41:00,1,34.0,294,0,34.0,1,5,5,11,Can't Lose Them,10
16766,2011-03-11 15:22:00,2011-03-11 13:34:00,2,1145.6,273,0,572.8,1,4,2,7,At Risk,4
16767,2011-11-09 09:42:00,2011-01-27 13:38:00,11,5575.56,31,285,506.86909090909097,4,1,1,6,New / Promising,1
16768,2011-10-23 10:38:00,2011-03-13 10:25:00,3,478.09000000000003,48,224,159.36333333333334,3,3,4,10,Needs Attention,7
16769,2011-03-24 13:41:00,2011-03-24 13:41:00,1,361.54,260,0,361.54,1,5,4,10,Can't Lose Them,7
16770,2011-10-13 12:21:00,2010-12-02 15:49:00,5,757.1,58,314,151.42000000000002,3,2,3,8,Needs Attention,5
16771,2011-11-06 13:28:00,2011-01-05 13:57:00,5,2242.61,33,304,448.52200000000005,3,2,1,6,Needs Attention,2
16773,2011-10-13 14:37:00,2011-10-13 14:37:00,1,171.59,57,0,171.59,3,5,5,13,Needs Attention,9
16774,2011-10-03 12:41:00,2011-06-14 12:45:00,4,661.52,68,110,165.38,3,2,3,8,Needs Attention,6
16775,2011-11-29 15:22:00,2010-12-07 15:15:00,11,1691.51,10,357,153.77363636363637,5,1,2,8,New / Promising,3
16776,2011-10-10 13:04:00,2011-10-10 13:04:00,1,371.54,60,0,371.54,3,5,4,12,Needs Attention,7
16777,2011-09-20 13:41:00,2011-03-27 14:34:00,2,222.62,80,176,111.31,2,4,5,11,Can't Lose Them,9
16778,2011-09-26 13:48:00,2011-03-10 15:21:00,2,245.94,74,199,122.97,2,4,5,11,Can't Lose Them,9
16779,2011-12-07 14:54:00,2010-12-08 09:56:00,22,10611.720000000001,2,364,482.35090909090917,5,1,1,7,New / Promising,1
16780,2011-08-31 16:09:00,2011-03-25 17:34:00,2,422.24,100,158,211.12,2,4,4,10,Can't Lose Them,7
16781,2010-12-02 14:26:00,2010-12-02 14:26:00,1,311.25,372,0,311.25,1,5,4,10,Can't Lose Them,8
16782,2011-11-29 13:20:00,2010-12-09 11:28:00,13,2267.9500000000003,10,355,174.45769230769233,5,1,1,7,New / Promising,2
16784,2011-11-20 12:20:00,2011-11-20 12:20:00,1,107.6,20,0,107.6,4,5,5,14,Champions,10
16788,2011-08-08 14:53:00,2011-03-30 13:05:00,2,594.39,123,131,297.195,2,4,3,9,At Risk,6
16789,2011-12-01 15:12:00,2011-12-01 15:12:00,1,80.8,8,0,80.8,5,5,5,15,Champions,10
16790,2011-12-06 11:53:00,2011-11-02 11:23:00,6,1545.6200000000001,4,34,257.60333333333335,5,1,2,8,New / Promising,3
16791,2011-11-10 19:12:00,2011-01-11 15:42:00,7,1705.78,29,303,243.68285714285713,4,1,2,7,New / Promising,3
16792,2011-03-02 14:41:00,2011-03-02 14:39:00,2,110.38000000000001,282,0,55.190000000000005,1,4,5,10,Can't Lose Them,10
16793,2011-10-13 15:08:00,2011-10-13 15:08:00,1,243.84,57,0,243.84,3,5,5,13,Needs Attention,9
16794,2011-12-08 17:54:00,2011-06-12 14:15:00,10,1196.5,1,179,119.65,5,1,2,8,New / Promising,4
16795,2010-12-09 14:08:00,2010-12-09 14:08:00,1,414.88,365,0,414.88,1,5,4,10,Can't Lose Them,7
16796,2011-09-11 14:01:00,2011-09-11 14:01:00,1,305.62,89,0,305.62,2,5,4,11,Can't Lose Them,8
16800,2011-11-28 14:06:00,2011-11-28 14:06:00,1,1162.65,11,0,1162.65,5,5,2,12,Loyal,4
16801,2011-06-29 15:33:00,2011-03-11 13:56:00,4,1594.23,163,110,398.5575,2,2,2,6,Lost / Low Value,3
16803,2011-10-05 14:28:00,2011-10-05 14:28:00,1,332.3,65,0,332.3,3,5,4,12,Needs Attention,8
16804,2011-11-16 16:43:00,2011-03-14 15:48:00,3,536.99,23,247,178.99666666666667,4,3,3,10,Needs Attention,6
16805,2011-06-19 11:23:00,2010-12-14 13:35:00,2,460.59,174,186,230.295,2,4,4,10,Can't Lose Them,7
16806,2011-08-28 15:27:00,2011-04-14 19:59:00,4,762.16,103,135,190.54,2,2,3,7,Lost / Low Value,5
16807,2011-07-20 12:00:00,2011-03-14 09:46:00,3,1121.59,143,128,373.8633333333333,2,3,2,7,At Risk,4
16808,2011-09-01 19:34:00,2011-03-10 19:05:00,2,288.42,99,175,144.21,2,4,4,10,Can't Lose Them,8
16809,2011-11-16 15:45:00,2011-03-22 15:20:00,5,914.69,23,239,182.93800000000002,4,2,3,9,New / Promising,5
16810,2011-05-31 15:32:00,2011-05-31 15:32:00,1,309.54,192,0,309.54,1,5,4,10,Can't Lose Them,8
16811,2011-12-05 11:39:00,2011-11-22 17:19:00,2,547.07,5,12,273.535,5,4,3,12,Loyal,6
16812,2010-12-14 12:35:00,2010-12-14 12:35:00,1,479.35,361,0,479.35,1,5,4,10,Can't Lose Them,7
16813,2011-12-01 14:03:00,2011-05-19 13:28:00,10,1652.18,8,196,165.21800000000002,5,1,2,8,New / Promising,3
16814,2011-11-25 13:27:00,2010-12-05 11:45:00,21,6416.7,14,355,305.5571428571428,4,1,1,6,New / Promising,1
16816,2011-08-28 14:16:00,2010-12-16 17:01:00,4,417.06,103,254,104.265,2,2,4,8,Lost / Low Value,7
16817,2011-12-07 11:03:00,2010-12-06 14:19:00,9,1604.75,3,365,178.30555555555554,5,1,2,8,New / Promising,3
16818,2011-11-29 10:41:00,2011-05-18 11:42:00,11,3349.57,11,194,304.50636363636363,5,1,1,7,New / Promising,2
16820,2011-09-05 12:06:00,2011-09-05 12:06:00,1,497.61,96,0,497.61,2,5,3,10,At Risk,6
16823,2011-04-26 15:00:00,2011-04-26 15:00:00,1,358.38,227,0,358.38,1,5,4,10,Can't Lose Them,7
16824,2011-11-24 12:38:00,2011-06-28 13:36:00,2,460.64,16,148,230.32,4,4,4,12,Champions,7
16825,2011-11-01 11:51:00,2011-06-07 09:44:00,2,775.1800000000001,39,147,387.59000000000003,3,4,3,10,Needs Attention,5
16826,2011-10-19 14:05:00,2011-10-19 14:05:00,1,341.7,51,0,341.7,3,5,4,12,Needs Attention,8
16828,2011-09-07 15:10:00,2011-08-19 13:24:00,2,128.5,93,19,64.25,2,4,5,11,Can't Lose Them,10
16829,2011-07-06 10:48:00,2011-07-06 10:48:00,1,197.22,157,0,197.22,2,5,5,12,Can't Lose Them,9
16830,2011-11-01 11:35:00,2011-11-01 11:35:00,1,325.91,39,0,325.91,3,5,4,12,Needs Attention,8
16832,2011-06-08 15:36:00,2011-05-06 14:12:00,3,199.15,184,33,66.38333333333334,1,3,5,9,At Risk,9
16833,2011-12-08 14:39:00,2011-01-09 13:02:00,4,1106.53,1,333,276.6325,5,2,2,9,New / Promising,4
16834,2011-04-26 09:37:00,2011-04-26 09:37:00,1,413.46,228,0,413.46,1,5,4,10,Can't Lose Them,7
